title,url,HITId,whole,part,jj,result1,worker1,result2,worker2,result3,worker3
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3FSEU3P2NR08ZNMM43BC87BVN8IRRL,duck,back,plastic,guaranteed,AMDHGNQRWE3G0,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3FSEU3P2NR08ZNMM43BC87BVN8IRRL,duck,back,red,probably,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3FSEU3P2NR08ZNMM43BC87BVN8IRRL,duck,back,high,probably,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3D3B8GE892RHJAALXU71CRBMG4OP94,desk,chair,black,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z,unrelated,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3D3B8GE892RHJAALXU71CRBMG4OP94,desk,chair,empty,probably,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z,unrelated,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3D3B8GE892RHJAALXU71CRBMG4OP94,desk,chair,comfortable,probably,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z,unrelated,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3HO4MYYR12O7TWGJG93J2N7JYK8U6U,road,grass,dry,probably,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3HO4MYYR12O7TWGJG93J2N7JYK8U6U,road,grass,high,unrelated,AMDHGNQRWE3G0,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3HO4MYYR12O7TWGJG93J2N7JYK8U6U,road,grass,long,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3HO4MYYR12O7TWGJG93J2N7JYK8U6U,road,grass,green,unlikely,AMDHGNQRWE3G0,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3AC6MFV69KI4CKUAIFTVG6BO9G3ZHP,vase,mouth,red,probably,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3AC6MFV69KI4CKUAIFTVG6BO9G3ZHP,vase,mouth,open,guaranteed,AMDHGNQRWE3G0,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3PR3LXCWSFZMSJCCJLHI64XPI3XX90,bike,headlight,red,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z,unrelated,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3PR3LXCWSFZMSJCCJLHI64XPI3XX90,bike,headlight,broken,unrelated,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z,unrelated,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3PR3LXCWSFZMSJCCJLHI64XPI3XX90,bike,headlight,electric,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z,probably,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3ECKRY5B1QW48F5UOXBGGIC39TIZII,apple,shadow,black,impossible,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3ECKRY5B1QW48F5UOXBGGIC39TIZII,apple,shadow,faint,wjj-nonsense,AMDHGNQRWE3G0,wjj-nonsense,A28Z6B4L81ES0S,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3ECKRY5B1QW48F5UOXBGGIC39TIZII,apple,shadow,long,unrelated,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3ECKRY5B1QW48F5UOXBGGIC39TIZII,apple,shadow,deep,wjj-nonsense,AMDHGNQRWE3G0,wjj-nonsense,A28Z6B4L81ES0S,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,37VUR2VJ6APG0GYMOC62DLUWJ9M1CU,pole,wire,insulated,guaranteed,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,37VUR2VJ6APG0GYMOC62DLUWJ9M1CU,pole,wire,fine,unrelated,AMDHGNQRWE3G0,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,37VUR2VJ6APG0GYMOC62DLUWJ9M1CU,pole,wire,white,unrelated,AMDHGNQRWE3G0,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,37VUR2VJ6APG0GYMOC62DLUWJ9M1CU,pole,wire,hot,unrelated,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,37VUR2VJ6APG0GYMOC62DLUWJ9M1CU,pole,wire,thin,unrelated,AMDHGNQRWE3G0,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3WRAAIUSBJZ0X2MHBRVI2Z89OLFXAF,baseball player,helmet,white,unrelated,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,30QQTY5GMKKQXWUOZJ8B817FTVSU7T,car,handle,wooden,probably,AMDHGNQRWE3G0,probably,A28Z6B4L81ES0S,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,30QQTY5GMKKQXWUOZJ8B817FTVSU7T,car,handle,convenient,probably,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,wjj-nonsense,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,30QQTY5GMKKQXWUOZJ8B817FTVSU7T,car,handle,long,unrelated,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,30QQTY5GMKKQXWUOZJ8B817FTVSU7T,car,handle,short,unrelated,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,30QQTY5GMKKQXWUOZJ8B817FTVSU7T,car,handle,white,probably,AMDHGNQRWE3G0,probably,A28Z6B4L81ES0S,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3WYZV0QBFJD5GCR9H5VEXASF630XBA,jet,number,white,impossible,AMDHGNQRWE3G0,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3FO95NVK5C0K02MZJSBHYHGR9A1RS9,bike,trim,proper,probably,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3FO95NVK5C0K02MZJSBHYHGR9A1RS9,bike,trim,white,guaranteed,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3BJKPTD2QCCLF2ZE8SG78MCDBTFRTY,cow,patch,black,impossible,AMDHGNQRWE3G0,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3BJKPTD2QCCLF2ZE8SG78MCDBTFRTY,cow,patch,dark,unlikely,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3K3IX1W4S6RVOTKQP0L18MM6MM6PAJ,person,phone,secure,unrelated,AMDHGNQRWE3G0,guaranteed,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3K3IX1W4S6RVOTKQP0L18MM6MM6PAJ,person,phone,tall,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3K3IX1W4S6RVOTKQP0L18MM6MM6PAJ,person,phone,public,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3K3IX1W4S6RVOTKQP0L18MM6MM6PAJ,person,phone,white,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3WGCNLZJKF8Q5840O81DXRCE49Y1DU,street,crack,deep,wjj-nonsense,AMDHGNQRWE3G0,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3WGCNLZJKF8Q5840O81DXRCE49Y1DU,street,crack,long,unrelated,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3WGCNLZJKF8Q5840O81DXRCE49Y1DU,street,crack,tiny,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3WGCNLZJKF8Q5840O81DXRCE49Y1DU,street,crack,loud,unrelated,AMDHGNQRWE3G0,pjj-nonsense,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3WGCNLZJKF8Q5840O81DXRCE49Y1DU,street,crack,wide,unrelated,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3WGCNLZJKF8Q5840O81DXRCE49Y1DU,street,crack,narrow,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3EQPA8A374W03QP06FWGSJR3M87ZJU,man,leg,injured,guaranteed,AMDHGNQRWE3G0,guaranteed,A28Z6B4L81ES0S,guaranteed,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3EQPA8A374W03QP06FWGSJR3M87ZJU,man,leg,artificial,impossible,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3EQPA8A374W03QP06FWGSJR3M87ZJU,man,leg,broken,guaranteed,AMDHGNQRWE3G0,unlikely,A28Z6B4L81ES0S,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3EQPA8A374W03QP06FWGSJR3M87ZJU,man,leg,affected,guaranteed,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,probably,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3EQPA8A374W03QP06FWGSJR3M87ZJU,man,leg,bent,unrelated,AMDHGNQRWE3G0,unlikely,A28Z6B4L81ES0S,guaranteed,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,33NKDW9FFXIOQHJFV5R98UYXOO0XCH,arm,shadow,black,unrelated,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,33NKDW9FFXIOQHJFV5R98UYXOO0XCH,arm,shadow,dark,unrelated,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,33NKDW9FFXIOQHJFV5R98UYXOO0XCH,arm,shadow,long,probably,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,33NKDW9FFXIOQHJFV5R98UYXOO0XCH,arm,shadow,deep,wjj-nonsense,AMDHGNQRWE3G0,pjj-nonsense,A28Z6B4L81ES0S,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,36U4VBVNQOD0FFE38X6HDIYFU7MRUP,plant,bud,lotus,guaranteed,AMDHGNQRWE3G0,guaranteed,A28Z6B4L81ES0S,guaranteed,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,36U4VBVNQOD0FFE38X6HDIYFU7MRUP,plant,bud,white,probably,AMDHGNQRWE3G0,unrelated,A28Z6B4L81ES0S,unlikely,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,36U4VBVNQOD0FFE38X6HDIYFU7MRUP,plant,bud,closed,guaranteed,AMDHGNQRWE3G0,unlikely,A28Z6B4L81ES0S,impossible,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,36U4VBVNQOD0FFE38X6HDIYFU7MRUP,plant,bud,young,guaranteed,AMDHGNQRWE3G0,probably,A28Z6B4L81ES0S,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,36U4VBVNQOD0FFE38X6HDIYFU7MRUP,plant,bud,terminal,impossible,AMDHGNQRWE3G0,wjj-nonsense,A28Z6B4L81ES0S,pjj-nonsense,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3S829FDFT21YV9PTV1MKS0GF9OCXDH,tree,needle,spinal,wjj-nonsense,AMDHGNQRWE3G0,guaranteed,AP0A6FXTEC68Z,pjj-nonsense,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3S829FDFT21YV9PTV1MKS0GF9OCXDH,tree,needle,long,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z,unrelated,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3S829FDFT21YV9PTV1MKS0GF9OCXDH,tree,needle,fine,wjj-nonsense,AMDHGNQRWE3G0,unlikely,AP0A6FXTEC68Z,wjj-nonsense,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3S829FDFT21YV9PTV1MKS0GF9OCXDH,tree,needle,white,probably,AMDHGNQRWE3G0,guaranteed,AP0A6FXTEC68Z,probably,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3S829FDFT21YV9PTV1MKS0GF9OCXDH,tree,needle,pine,guaranteed,AMDHGNQRWE3G0,guaranteed,AP0A6FXTEC68Z,guaranteed,A28Z6B4L81ES0S
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3KA7IJSNW65073PIVELX3X6C44RPBE,bus,headlight,bright,unrelated,AMDHGNQRWE3G0,unrelated,AP0A6FXTEC68Z
Common sense visual reasoning reverse test,https://workersandbox.mturk.com/mturk/preview?groupId=3I66C28SNHUWFT6VR4AS5MVB7CZRHA,3KA7IJSNW65073PIVELX3X6C44RPBE,bus,headlight,broken,guaranteed,AMDHGNQRWE3G0,probably,AP0A6FXTEC68Z
